"area_fips","own_code","industry_code","agglvl_code","size_code","year","qtr","disclosure_code","qtrly_estabs","month1_emplvl","month2_emplvl","month3_emplvl","total_qtrly_wages","taxable_qtrly_wages","qtrly_contributions","avg_wkly_wage","lq_disclosure_code","lq_qtrly_estabs","lq_month1_emplvl","lq_month2_emplvl","lq_month3_emplvl","lq_total_qtrly_wages","lq_taxable_qtrly_wages","lq_qtrly_contributions","lq_avg_wkly_wage","oty_disclosure_code","oty_qtrly_estabs_chg","oty_qtrly_estabs_pct_chg","oty_month1_emplvl_chg","oty_month1_emplvl_pct_chg","oty_month2_emplvl_chg","oty_month2_emplvl_pct_chg","oty_month3_emplvl_chg","oty_month3_emplvl_pct_chg","oty_total_qtrly_wages_chg","oty_total_qtrly_wages_pct_chg","oty_taxable_qtrly_wages_chg","oty_taxable_qtrly_wages_pct_chg","oty_qtrly_contributions_chg","oty_qtrly_contributions_pct_chg","oty_avg_wkly_wage_chg","oty_avg_wkly_wage_pct_chg"
"39087","5","518210","78","0","2024","4","N",3,0,0,0,0,0,0,0,"N",0.63,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"39089","5","518210","78","0","2024","4","",23,136,135,136,6784973,23343,542,3847,"",1.24,0.59,0.58,0.59,0.72,0.11,0.10,1.23,"",3,15.0,92,209.1,92,214.0,91,202.2,5826572,607.9,-26795,-53.4,-681,-55.7,2171,129.5
"39091","5","518210","78","0","2024","4","N",1,0,0,0,0,0,0,0,"N",0.21,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"39093","5","518210","78","0","2024","4","",25,58,58,59,3650880,25884,296,4814,"",0.77,0.19,0.19,0.19,0.31,0.12,0.05,1.62,"",3,13.6,24,70.6,23,65.7,24,68.6,2036642,126.2,8197,46.3,-335,-53.1,1232,34.4
"39095","5","518210","78","0","2024","4","N",32,0,0,0,0,0,0,0,"N",0.63,0,0,0,0,0,0,0,"N",1,3.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"39097","5","518210","78","0","2024","4","N",3,0,0,0,0,0,0,0,"N",0.61,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"39099","5","518210","78","0","2024","4","",19,175,181,180,5314356,122487,2505,2288,"",0.66,0.60,0.62,0.62,0.50,0.58,0.43,0.82,"",-1,-5.0,-12,-6.4,-9,-4.7,-5,-2.7,-122537,-2.3,50727,70.7,-53,-2.1,55,2.5
"39101","5","518210","78","0","2024","4","N",1,0,0,0,0,0,0,0,"N",0.17,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"39103","3","518210","78","0","2024","4","",2,10,11,11,228365,0,0,1647,"",47.40,12.25,13.57,13.60,17.17,0.00,0.00,1.31,"",0,0.0,-1,-9.1,0,0.0,0,0.0,9440,4.3,0,0.0,0,0.0,116,7.6
"39103","5","518210","78","0","2024","4","",21,16,16,17,346899,10115,273,1634,"",0.86,0.08,0.08,0.09,0.04,0.07,0.08,0.53,"",0,0.0,-22,-57.9,-21,-56.8,-19,-52.8,-576933,-62.4,-10975,-52.0,-287,-51.2,-287,-14.9
"39105","5","518210","78","0","2024","4","N",1,0,0,0,0,0,0,0,"N",0.61,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"39107","5","518210","78","0","2024","4","N",2,0,0,0,0,0,0,0,"N",0.36,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"39109","5","518210","78","0","2024","4","",10,12,11,11,251292,20728,559,1706,"",0.83,0.09,0.08,0.09,0.05,0.22,0.24,0.57,"",1,11.1,4,50.0,2,22.2,1,10.0,210,0.1,2728,15.2,73,15.0,-440,-20.5
"39111","5","518210","78","0","2024","4","N",2,0,0,0,0,0,0,0,"N",1.19,0,0,0,0,0,0,0,"N",-1,-33.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"39113","3","518210","78","0","2024","4","",2,43,43,46,1150255,0,0,2011,"",18.81,13.36,13.32,14.25,20.44,0.00,0.00,1.50,"",0,0.0,-4,-8.5,-4,-8.5,-1,-2.1,42387,3.8,0,0.0,0,0.0,198,10.9
"39113","5","518210","78","0","2024","4","",43,160,161,162,5115571,101247,6266,2444,"",0.70,0.21,0.21,0.21,0.16,0.20,0.48,0.75,"",0,0.0,-71,-30.7,-68,-29.7,-66,-28.9,-921322,-15.3,-94084,-48.2,-871,-12.2,419,20.7
"39117","5","518210","78","0","2024","4","N",1,0,0,0,0,0,0,0,"N",0.38,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"39119","3","518210","78","0","2024","4","",1,3,3,3,56520,0,0,1449,"",63.22,6.43,6.41,6.52,8.27,0.00,0.00,1.28,"",0,0.0,0,0.0,0,0.0,0,0.0,13047,30.0,0,0.0,0,0.0,334,30.0
"39119","5","518210","78","0","2024","4","N",1,0,0,0,0,0,0,0,"N",0.11,0,0,0,0,0,0,0,"N",1,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"39123","5","518210","78","0","2024","4","N",5,0,0,0,0,0,0,0,"N",0.89,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"39129","5","518210","78","0","2024","4","N",4,0,0,0,0,0,0,0,"N",0.80,0,0,0,0,0,0,0,"N",1,33.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"39131","5","518210","78","0","2024","4","N",1,0,0,0,0,0,0,0,"N",0.36,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"39133","5","518210","78","0","2024","4","N",17,0,0,0,0,0,0,0,"N",0.98,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"39135","5","518210","78","0","2024","4","N",2,0,0,0,0,0,0,0,"N",0.53,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"39139","5","518210","78","0","2024","4","N",4,0,0,0,0,0,0,0,"N",0.30,0,0,0,0,0,0,0,"N",1,33.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"39141","5","518210","78","0","2024","4","N",1,0,0,0,0,0,0,0,"N",0.14,0,0,0,0,0,0,0,"N",1,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"39143","5","518210","78","0","2024","4","N",3,0,0,0,0,0,0,0,"N",0.44,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"39145","5","518210","78","0","2024","4","N",1,0,0,0,0,0,0,0,"N",0.15,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"39147","5","518210","78","0","2024","4","N",1,0,0,0,0,0,0,0,"N",0.17,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"39149","3","518210","78","0","2024","4","",1,5,5,5,92460,0,0,1422,"",108.40,14.56,14.59,14.64,14.72,0.00,0.00,1.01,"",0,0.0,0,0.0,0,0.0,0,0.0,5590,6.4,0,0.0,0,0.0,86,6.4
"39149","5","518210","78","0","2024","4","N",1,0,0,0,0,0,0,0,"N",0.19,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"39151","3","518210","78","0","2024","4","",2,36,36,36,700493,0,0,1497,"",26.34,17.51,17.46,17.54,22.13,0.00,0.00,1.26,"",0,0.0,0,0.0,0,0.0,0,0.0,45434,6.9,0,0.0,0,0.0,97,6.9
"39151","5","518210","78","0","2024","4","",33,58,62,62,2092744,68621,1667,2654,"",0.75,0.12,0.13,0.13,0.11,0.20,0.18,0.92,"",1,3.1,-6,-9.4,-4,-6.1,-3,-4.6,-119938,-5.4,38484,127.7,865,107.9,35,1.3
"39153","3","518210","78","0","2024","4","",4,138,136,134,2332349,0,0,1319,"",31.60,41.02,40.41,39.87,39.06,0.00,0.00,0.97,"",0,0.0,19,16.0,16,13.3,13,10.7,316121,15.7,0,0.0,0,0.0,27,2.1
"39153","5","518210","78","0","2024","4","",71,470,461,467,16450912,179098,4529,2716,"",0.97,0.58,0.57,0.58,0.47,0.33,0.31,0.82,"",6,9.2,21,4.7,9,2.0,16,3.5,2608126,18.8,14009,8.5,878,24.0,353,14.9
"39155","3","518210","78","0","2024","4","",1,3,3,3,57488,0,0,1474,"",28.13,3.52,3.53,3.56,4.51,0.00,0.00,1.27,"",0,0.0,0,0.0,0,0.0,0,0.0,2313,4.2,0,0.0,0,0.0,59,4.2
"39155","5","518210","78","0","2024","4","",11,25,27,28,858734,54000,1413,2477,"",0.54,0.12,0.13,0.14,0.11,0.35,0.34,0.88,"",1,10.0,10,66.7,11,68.8,8,40.0,358396,71.6,16640,44.5,404,40.0,213,9.4
"39157","3","518210","78","0","2024","4","",1,6,6,6,96496,0,0,1237,"",51.20,12.43,12.43,12.44,13.50,0.00,0.00,1.08,"",0,0.0,0,0.0,0,0.0,0,0.0,14540,17.7,0,0.0,0,0.0,186,17.7
"39159","5","518210","78","0","2024","4","",5,5,3,5,121864,17000,459,2163,"",0.68,0.05,0.03,0.05,0.02,0.18,0.18,0.52,"",0,0.0,2,66.7,0,0.0,1,25.0,10771,9.7,8000,88.9,216,88.9,-401,-15.6
"39161","5","518210","78","0","2024","4","N",1,0,0,0,0,0,0,0,"N",0.33,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"39165","5","518210","78","0","2024","4","",44,193,192,189,10847657,73184,1716,4361,"",1.44,0.61,0.62,0.61,0.74,0.32,0.29,1.21,"",-1,-2.2,-24,-11.1,-29,-13.1,-43,-18.5,13159,0.1,-123177,-62.7,-6096,-78.0,629,16.9
"39167","5","518210","78","0","2024","4","N",3,0,0,0,0,0,0,0,"N",0.39,0,0,0,0,0,0,0,"N",-2,-40.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"39169","5","518210","78","0","2024","4","N",3,0,0,0,0,0,0,0,"N",0.22,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"39171","5","518210","78","0","2024","4","N",3,0,0,0,0,0,0,0,"N",0.70,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"39173","5","518210","78","0","2024","4","",16,19,19,19,553401,18000,486,2240,"",0.99,0.08,0.08,0.08,0.06,0.10,0.09,0.77,"",1,6.7,-19,-50.0,-21,-52.5,-22,-53.7,-639417,-53.6,-5717,-24.1,-130,-21.1,-73,-3.2
"39999","5","518210","78","0","2024","4","",580,2125,2116,2103,69012824,1545063,48089,2510,"",4.14,3.40,3.39,3.39,1.59,2.80,2.27,0.47,"",100,20.8,200,10.4,203,10.6,229,12.2,15406736,28.7,587338,61.3,19349,67.3,344,15.9
"40000","3","518210","58","0","2024","4","N",1,0,0,0,0,0,0,0,"N",0.97,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"40000","5","518210","58","0","2024","4","",598,1696,1704,1689,41922153,3508299,38100,1901,"",1.01,0.32,0.32,0.32,0.20,0.31,0.33,0.61,"",86,16.8,-335,-16.5,-336,-16.5,-354,-17.3,220789,0.5,-722613,-17.1,-12266,-24.4,327,20.8
"40001","5","518210","78","0","2024","4","N",1,0,0,0,0,0,0,0,"N",0.60,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"40009","5","518210","78","0","2024","4","N",1,0,0,0,0,0,0,0,"N",0.28,0,0,0,0,0,0,0,"N",-1,-50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"40013","5","518210","78","0","2024","4","N",2,0,0,0,0,0,0,0,"N",0.35,0,0,0,0,0,0,0,"N",-5,-71.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"40017","5","518210","78","0","2024","4","",26,36,38,39,823063,153875,2230,1681,"",1.37,0.29,0.31,0.32,0.19,0.53,0.79,0.63,"",4,18.2,16,80.0,18,90.0,18,85.7,-74,0.0,107563,232.3,1532,219.5,-1433,-46.0
"40019","5","518210","78","0","2024","4","N",1,0,0,0,0,0,0,0,"N",0.13,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"40021","5","518210","78","0","2024","4","N",1,0,0,0,0,0,0,0,"N",0.23,0,0,0,0,0,0,0,"N",-1,-50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"40027","5","518210","78","0","2024","4","",31,32,35,33,730228,104119,1347,1685,"",0.91,0.11,0.12,0.11,0.07,0.16,0.23,0.62,"",5,19.2,7,28.0,12,52.2,9,37.5,212915,41.2,27994,36.8,634,88.9,27,1.6
"40031","5","518210","78","0","2024","4","N",6,0,0,0,0,0,0,0,"N",0.48,0,0,0,0,0,0,0,"N",2,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"40037","5","518210","78","0","2024","4","",8,17,17,17,423141,47048,705,1915,"",1.01,0.25,0.25,0.25,0.16,0.35,0.47,0.65,"",1,14.3,5,41.7,4,30.8,5,41.7,156127,58.5,15560,49.4,222,46.0,250,15.0
"40041","5","518210","78","0","2024","4","N",2,0,0,0,0,0,0,0,"N",0.46,0,0,0,0,0,0,0,"N",-1,-33.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"40047","5","518210","78","0","2024","4","N",1,0,0,0,0,0,0,0,"N",0.12,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"40049","5","518210","78","0","2024","4","N",3,0,0,0,0,0,0,0,"N",0.77,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"40051","5","518210","78","0","2024","4","N",1,0,0,0,0,0,0,0,"N",0.17,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"40055","5","518210","78","0","2024","4","N",1,0,0,0,0,0,0,0,"N",2.06,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"40059","5","518210","78","0","2024","4","N",1,0,0,0,0,0,0,0,"N",1.51,0,0,0,0,0,0,0,"N",1,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"40065","5","518210","78","0","2024","4","N",2,0,0,0,0,0,0,0,"N",0.65,0,0,0,0,0,0,0,"N",1,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"40067","5","518210","78","0","2024","4","N",1,0,0,0,0,0,0,0,"N",1.45,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"40071","5","518210","78","0","2024","4","",4,12,12,13,168281,53082,2205,1050,"",0.71,0.22,0.22,0.24,0.09,0.44,1.49,0.40,"",-2,-33.3,4,50.0,3,33.3,4,44.4,67930,67.7,41999,378.9,2038,1220.4,159,17.8
"40073","5","518210","78","0","2024","4","N",1,0,0,0,0,0,0,0,"N",0.35,0,0,0,0,0,0,0,"N",1,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"40077","5","518210","78","0","2024","4","N",1,0,0,0,0,0,0,0,"N",1.04,0,0,0,0,0,0,0,"N",1,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"40079","5","518210","78","0","2024","4","N",4,0,0,0,0,0,0,0,"N",0.84,0,0,0,0,0,0,0,"N",-1,-20.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"40081","5","518210","78","0","2024","4","N",1,0,0,0,0,0,0,0,"N",0.30,0,0,0,0,0,0,0,"N",-1,-50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"40083","5","518210","78","0","2024","4","N",3,0,0,0,0,0,0,0,"N",0.69,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"40087","5","518210","78","0","2024","4","",3,3,3,3,93564,0,0,2399,"",0.50,0.08,0.08,0.08,0.07,0.00,0.00,0.91,"N",1,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"40091","5","518210","78","0","2024","4","",3,4,4,5,34010,7418,112,604,"",1.55,0.27,0.27,0.34,0.10,0.21,0.34,0.32,"",0,0.0,0,0.0,0,0.0,1,25.0,-92673,-73.2,-17614,-70.4,-263,-70.1,-1832,-75.2
"40097","5","518210","78","0","2024","4","",7,7,7,6,137642,36393,590,1588,"",1.48,0.16,0.16,0.14,0.08,0.39,0.62,0.53,"",0,0.0,2,40.0,2,40.0,1,20.0,41824,43.6,-12704,-25.9,-208,-26.1,114,7.7
"40101","5","518210","78","0","2024","4","N",5,0,0,0,0,0,0,0,"N",0.69,0,0,0,0,0,0,0,"N",1,25.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"40105","5","518210","78","0","2024","4","N",1,0,0,0,0,0,0,0,"N",1.04,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"40109","3","518210","78","0","2024","4","N",1,0,0,0,0,0,0,0,"N",3.74,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"40109","5","518210","78","0","2024","4","",178,827,823,803,17308985,1438894,15029,1628,"",1.15,0.54,0.53,0.52,0.25,0.44,0.46,0.47,"",15,9.2,-16,-1.9,-33,-3.9,-63,-7.3,-562164,-3.1,-701387,-32.8,-11036,-42.3,20,1.2
"40111","5","518210","78","0","2024","4","N",1,0,0,0,0,0,0,0,"N",0.26,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"40113","5","518210","78","0","2024","4","N",1,0,0,0,0,0,0,0,"N",0.39,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"40115","5","518210","78","0","2024","4","N",1,0,0,0,0,0,0,0,"N",0.28,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"40117","5","518210","78","0","2024","4","N",2,0,0,0,0,0,0,0,"N",1.24,0,0,0,0,0,0,0,"N",1,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"40119","5","518210","78","0","2024","4","N",6,0,0,0,0,0,0,0,"N",0.56,0,0,0,0,0,0,0,"N",3,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"40121","5","518210","78","0","2024","4","N",4,0,0,0,0,0,0,0,"N",0.84,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"40123","5","518210","78","0","2024","4","N",2,0,0,0,0,0,0,0,"N",0.37,0,0,0,0,0,0,0,"N",1,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"40125","5","518210","78","0","2024","4","N",5,0,0,0,0,0,0,0,"N",0.74,0,0,0,0,0,0,0,"N",2,66.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"40127","5","518210","78","0","2024","4","N",1,0,0,0,0,0,0,0,"N",0.74,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"40129","5","518210","78","0","2024","4","-",0,0,0,0,0,0,0,0,"N",0.00,0,0,0,0,0,0,0,"N",-1,-100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"40131","5","518210","78","0","2024","4","",14,15,16,16,540982,56843,661,2656,"",1.37,0.16,0.17,0.17,0.13,0.26,0.32,0.80,"",3,27.3,3,25.0,3,23.1,5,45.5,105863,24.3,37345,191.5,482,269.3,-133,-4.8
"40135","5","518210","78","0","2024","4","N",1,0,0,0,0,0,0,0,"N",0.28,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"40137","5","518210","78","0","2024","4","N",2,0,0,0,0,0,0,0,"N",0.36,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"40143","5","518210","78","0","2024","4","",163,407,410,421,13922395,894748,8474,2595,"",1.33,0.35,0.35,0.36,0.28,0.35,0.31,0.77,"",39,31.5,79,24.1,81,24.6,88,26.4,5318596,61.8,382091,74.5,3163,59.6,589,29.4
"40145","5","518210","78","0","2024","4","",5,4,4,4,64164,22564,177,1234,"",0.92,0.11,0.11,0.11,0.05,0.29,0.22,0.42,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"40147","5","518210","78","0","2024","4","N",6,0,0,0,0,0,0,0,"N",0.91,0,0,0,0,0,0,0,"N",1,20.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"40151","5","518210","78","0","2024","4","N",1,0,0,0,0,0,0,0,"N",0.72,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"40153","5","518210","78","0","2024","4","-",0,0,0,0,0,0,0,0,"N",0.00,0,0,0,0,0,0,0,"N",-1,-100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"40999","5","518210","78","0","2024","4","",83,176,176,175,4255708,282560,3069,1864,"",2.76,1.88,1.89,1.85,0.73,1.05,0.78,0.39,"",18,27.7,23,15.0,23,15.0,20,12.9,1012746,31.2,27352,10.7,-1902,-38.3,241,14.8
"41000","3","518210","58","0","2024","4","N",6,0,0,0,0,0,0,0,"N",4.01,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"41000","5","518210","58","0","2024","4","",833,7864,7931,7905,391370319,33739487,681899,3811,"",0.97,1.26,1.29,1.28,1.28,1.20,1.14,1.00,"",107,14.7,261,3.4,321,4.2,265,3.5,54763310,16.3,7165990,27.0,206128,43.3,412,12.1
"41003","5","518210","78","0","2024","4","",16,19,19,19,494245,81464,1853,2001,"",1.11,0.16,0.16,0.16,0.09,0.20,0.23,0.56,"",2,14.3,-5,-20.8,-5,-20.8,-5,-20.8,-152085,-23.5,25882,46.6,699,60.6,-71,-3.4
"41005","5","518210","78","0","2024","4","",59,439,448,447,13802334,1848154,40116,2388,"",0.73,0.81,0.83,0.83,0.52,0.69,0.73,0.63,"",-2,-3.3,26,6.3,36,8.7,34,8.2,-14435546,-51.1,293834,18.9,11367,39.5,-2876,-54.6
"41007","5","518210","78","0","2024","4","N",2,0,0,0,0,0,0,0,"N",0.22,0,0,0,0,0,0,0,"N",-2,-50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"41009","5","518210","78","0","2024","4","N",3,0,0,0,0,0,0,0,"N",0.45,0,0,0,0,0,0,0,"N",1,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"41013","5","518210","78","0","2024","4","N",5,0,0,0,0,0,0,0,"N",1.23,0,0,0,0,0,0,0,"N",1,25.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"41015","5","518210","78","0","2024","4","N",1,0,0,0,0,0,0,0,"N",0.23,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"41017","3","518210","78","0","2024","4","N",1,0,0,0,0,0,0,0,"N",10.76,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"41017","5","518210","78","0","2024","4","",44,130,128,129,13760157,638888,10737,8205,"",0.82,0.44,0.44,0.44,1.01,0.44,0.34,2.28,"",2,4.8,65,100.0,64,100.0,65,101.6,11961782,665.1,331477,107.8,5330,98.6,6055,281.6
"41019","5","518210","78","0","2024","4","N",3,0,0,0,0,0,0,0,"N",0.19,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"41027","5","518210","78","0","2024","4","N",4,0,0,0,0,0,0,0,"N",0.59,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"41029","5","518210","78","0","2024","4","",17,41,41,42,1732143,143762,2309,3224,"",0.44,0.14,0.14,0.15,0.15,0.10,0.08,1.06,"",2,13.3,-7,-14.6,-7,-14.6,-4,-8.7,-362438,-17.3,-41875,-22.6,11,0.5,-180,-5.3
"41031","5","518210","78","0","2024","4","N",1,0,0,0,0,0,0,0,"N",0.32,0,0,0,0,0,0,0,"N",1,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"41033","5","518210","78","0","2024","4","",8,19,19,19,579882,169610,3312,2348,"",0.62,0.19,0.20,0.20,0.18,0.37,0.33,0.90,"",1,14.3,3,18.8,4,26.7,3,18.8,116615,25.2,89945,112.9,1908,135.9,73,3.2
"41035","5","518210","78","0","2024","4","N",2,0,0,0,0,0,0,0,"N",0.18,0,0,0,0,0,0,0,"N",-1,-33.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"41039","5","518210","78","0","2024","4","N",43,0,0,0,0,0,0,0,"N",0.69,0,0,0,0,0,0,0,"N",6,16.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"41041","5","518210","78","0","2024","4","N",2,0,0,0,0,0,0,0,"N",0.21,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"41043","5","518210","78","0","2024","4","N",2,0,0,0,0,0,0,0,"N",0.11,0,0,0,0,0,0,0,"N",1,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"41047","3","518210","78","0","2024","4","N",5,0,0,0,0,0,0,0,"N",49.25,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"41047","5","518210","78","0","2024","4","N",23,0,0,0,0,0,0,0,"N",0.39,0,0,0,0,0,0,0,"N",1,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"41049","5","518210","78","0","2024","4","N",10,0,0,0,0,0,0,0,"N",5.27,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"41051","5","518210","78","0","2024","4","",243,2252,2266,2405,110380996,7990625,181160,3679,"",1.29,1.45,1.46,1.55,1.29,1.20,1.29,0.86,"",11,4.7,-47,-2.0,-42,-1.8,98,4.2,11855952,12.0,1039320,15.0,38545,27.0,391,11.9
"41053","5","518210","78","0","2024","4","",6,9,9,9,186567,52454,1276,1595,"",0.56,0.13,0.13,0.14,0.08,0.17,0.19,0.58,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"41059","5","518210","78","0","2024","4","N",8,0,0,0,0,0,0,0,"N",0.69,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"41065","5","518210","78","0","2024","4","N",8,0,0,0,0,0,0,0,"N",1.57,0,0,0,0,0,0,0,"N",2,33.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"41067","5","518210","78","0","2024","4","",99,1663,1679,1495,58954056,7115901,143995,2813,"",0.94,1.74,1.77,1.57,0.98,1.67,1.62,0.58,"",6,6.5,-31,-1.8,5,0.3,-174,-10.4,4732365,8.7,688301,10.7,28339,24.5,329,13.2
"41069","5","518210","78","0","2024","4","N",1,0,0,0,0,0,0,0,"N",2.99,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"41071","5","518210","78","0","2024","4","",9,31,32,34,2695106,127731,4403,6412,"",0.52,0.25,0.26,0.28,0.58,0.21,0.37,2.19,"",1,12.5,1,3.3,2,6.7,4,13.3,1459417,118.1,-191253,-60.0,-325,-6.9,3244,102.4
